original_text,from,original_label,split_text
你哪个,回问身份,107,你 哪个
你那边怎么这么吵，在工地吗？,回问身份,107,你 那边 怎么 这么 吵   在 工地 吗 ？
你是哪个公司的？,回问身份,107,你 是 哪个 公司 的 ？
你是哪家银行？,回问身份,107,你 是 哪家 银行 ？
你谁啊,回问身份,107,你 谁 啊
谁？你说谁？,回问身份,107,谁 ？ 你 说 谁 ？
我从没借过钱，你是谁啊,回问身份,107,我 从没 借过 钱   你 是 谁 啊
我都不晓得也，我到底欠了好多钱？,回问身份,102,我 都 不 晓得 也   我 到底 欠 了 好多钱 ？
我为什么要告诉你，你谁呀,回问身份,107,我 为什么 要 告诉 你   你 谁 呀
咋个,回问身份,107,咋个
你是哪位？,回问身份,107,你 是 哪位 ？
你是哪个啊？,回问身份,107,你 是 哪个 啊 ？
你从哪儿弄到的电话？,回问身份,107,你 从 哪儿 弄 到 的 电话 ？
你谁啊,回问身份,107,你 谁 啊
你是谁,回问身份,107,你 是 谁
你是咋个认识XXX的,回问身份,107,你 是 咋个 认识 XXX 的
先把你的身份说出来再问我是谁,回问身份,107,先 把 你 的 身份 说 出来 再 问 我 是 谁
who are you,回问身份,107,whoareyou
我还问你是不是谁呢？,回问身份,107,我 还 问 你 是不是 谁 呢 ？
你是胎神吗,回问身份,109,你 是 胎神 吗
贷款的还是卖保险的,回问身份,107,贷款 的 还是 卖 保险 的
你们又是哪个公司的嘛,回问身份,107,你们 又 是 哪个 公司 的 嘛
你到底是哪个哦？,回问身份,107,你 到底 是 哪个 哦 ？
我看你是瓜娃子,回问身份,109,我 看 你 是 瓜 娃子
我看你是胎宝宝,回问身份,109,我 看 你 是 胎 宝宝
我凭什么相信你哦,回问身份,107,我 凭 什么 相信 你 哦
你是谁啊？我凭什么相信你啊,回问身份,107,你 是 谁 啊 ？ 我 凭 什么 相信 你 啊
小妹，你叫啥啊？,回问身份,107,小妹   你 叫 啥 啊 ？
你是谁?,回问身份,107,你 是 谁  
你谁啊？,回问身份,107,你 谁 啊 ？
你是哪个？,回问身份,107,你 是 哪个 ？
请问你哪位,回问身份,107,请问 你 哪位
你是骗子吧,回问身份,107,你 是 骗子 吧
你谁啊，找我有事吗,回问身份,107,你 谁 啊   找 我 有事吗
你哪个哦,回问身份,107,你 哪个 哦
你的工号是多少，哪个催收公司的？,回问身份,107,你 的 工号 是 多少   哪个 催收 公司 的 ？
你弄啥的,回问身份,107,你 弄 啥 的
你是哪个？你咋个有我的电话？,回问身份,107,你 是 哪个 ？ 你 咋个 有 我 的 电话 ？
你是搞啥的,回问身份,107,你 是 搞 啥 的
你纳闷晓得我电话啊？,回问身份,107,你 纳闷 晓得 我 电话 啊 ？
打错了,回问身份,107,打错 了
兄弟，你谁啊？,回问身份,107,兄弟   你 谁 啊 ？
不知道你是谁？,回问身份,107,不 知道 你 是 谁 ？
美女，你杂晓得我电话号码的呢？,回问身份,107,美女   你杂 晓得 我 电话号码 的 呢 ？
兄弟你谁啊,回问身份,107,兄弟 你 谁 啊
想套我信息？,回问身份,107,想套 我 信息 ？
你是隔壁章三？,回问身份,107,你 是 隔壁 章 三 ？
你是？,回问身份,107,你 是 ？
为什么告诉你,回问身份,107,为什么 告诉 你
你是哪里人啊,回问身份,107,你 是 哪里 人 啊
我怎么才能知道你不是骗我的,回问身份,107,我 怎么 才能 知道 你 不是 骗 我 的
你咋个会有我的电话，你是哪个哦？,回问身份,107,你 咋个 会 有 我 的 电话   你 是 哪个 哦 ？
你日吗是哪个,回问身份,107,你 日 吗 是 哪个
这个号码我才换的,回问身份,107,这个 号码 我 才 换 的
你哪个,回问身份,107,你 哪个
先报上你的姓名,回问身份,107,先 报上 你 的 姓名
你是谁啊？哪里来的我电话,回问身份,107,你 是 谁 啊 ？ 哪里 来 的 我 电话
为什么要告诉你,回问身份,107,为什么 要 告诉 你
我凭什么告诉你？,回问身份,107,我 凭 什么 告诉 你 ？
你怎么知道我电话,回问身份,107,你 怎么 知道 我 电话
你叫什么名字,回问身份,107,你 叫 什么 名字
兄弟你干嘛？,回问身份,107,兄弟 你 干嘛 ？
你是干什么的,回问身份,107,你 是 干什么 的
你没糗事做了哇,回问身份,107,你 没 糗 事 做 了 哇
你怎么有我的手机号码？,回问身份,107,你 怎么 有 我 的 手机号码 ？
你哪搞样的,回问身份,107,你 哪 搞样 的
我的电话从来都是保密的，你从哪里弄到的，你是哪个？,回问身份,107,我 的 电话 从来 都 是 保密 的   你 从 哪里 弄 到 的   你 是 哪个 ？
先说哈你搞哪样的,回问身份,107,先说 哈 你 搞 哪样 的
你是三儿哇,回问身份,107,你 是 三儿 哇
我怎么可能借钱,回问身份,107,我 怎么 可能 借钱
我这显示你这个号码是推销号码喃,回问身份,107,我 这 显示 你 这个 号码 是 推销 号码 喃
你是骗子吧，电话都显示是诈骗,回问身份,107,你 是 骗子 吧   电话 都 显示 是 诈骗
你怎么证明你身份啊？,回问身份,107,你 怎么 证明 你 身份 啊 ？
你是谁？你从哪里得到我的电话的？,回问身份,107,你 是 谁 ？ 你 从 哪里 得到 我 的 电话 的 ？
你真的是催收的,回问身份,107,你 真的 是 催收 的
你是坏蛋？,回问身份,107,你 是 坏蛋 ？
你是哪家公司的,回问身份,107,你 是 哪家 公司 的
你是谁啊？,回问身份,107,你 是 谁 啊 ？
你是哪里的，怎么会有我的电话号码,回问身份,107,你 是 哪里 的   怎么 会 有 我 的 电话号码
啥子玩意儿哦,回问身份,107,啥子 玩意儿 哦
你是哪位,回问身份,107,你 是 哪位
你这个号码打过来怎么是显示骚扰电话,回问身份,107,你 这个 号码 打 过来 怎么 是 显示 骚扰电话
你是谁？你咋个有我的电话？,回问身份,107,你 是 谁 ？ 你 咋个 有 我 的 电话 ？
你哪个？为什么要告诉你,回问身份,107,你 哪个 ？ 为什么 要 告诉 你
你龟儿是哪个,回问身份,107,你 龟儿 是 哪个
兄弟，你太天真了,回问身份,107,兄弟   你 太天真 了
大哥，你哪个,回问身份,107,大哥   你 哪个
我是谁凭什么告诉你？,回问身份,107,我 是 谁 凭 什么 告诉 你 ？
要不先加个微信，我确认下你身份？,回问身份,107,要 不 先加个 微信   我 确认 下 你 身份 ？
你是谁？你从哪里得到我的电话的,回问身份,107,你 是 谁 ？ 你 从 哪里 得到 我 的 电话 的
你是催收员,回问身份,107,你 是 催收 员
你们公司叫什么名字,回问身份,107,你们 公司 叫 什么 名字
这个号码显示骚扰啦？,回问身份,107,这个 号码 显示 骚扰 啦 ？
昨天给我打电话的是不是你们同事啊,回问身份,107,昨天 给 我 打电话 的 是不是 你们 同事 啊
你在哪,回问身份,107,你 在 哪
我为什么要告诉你,回问身份,107,我 为什么 要 告诉 你
弄啥的？说看看,回问身份,107,弄 啥 的 ？ 说 看看
你咋个会有我的电话，你是谁？,回问身份,107,你 咋个 会 有 我 的 电话   你 是 谁 ？
你先说看看你是哪个,回问身份,107,你 先 说 看看 你 是 哪个
莫逗我老，哥们，你哪个,回问身份,107,莫 逗我 老   哥们   你 哪个
你们哪个公司的,回问身份,107,你们 哪个 公司 的
你哪位？哪里凉快去哪里,回问身份,107,你 哪位 ？ 哪里 凉快 去 哪里
我来电显示这是：疑似骗子电话,回问身份,107,我 来电显示 这是 ： 疑似 骗子 电话
who are you?,回问身份,107,whoareyou  
我靠，我的信息又被卖了,回问身份,107,我 靠   我 的 信息 又 被 卖 了
你是不会帅哥,回问身份,107,你 是 不会 帅哥
我怎么知道你是不是骗子,回问身份,107,我 怎么 知道 你 是不是 骗子
嗯嗯，你谁啊,回问身份,107,嗯 嗯   你 谁 啊
你是不是催债的啊,回问身份,107,你 是不是 催债 的 啊
你信不信我弄死你,回问身份,107,你 信不信 我 弄死 你
"兄die,我为撒子要给你说，你谁啊",回问身份,107,兄 die   我为 撒子 要 给 你 说   你 谁 啊
你哪位？你哪们晓得我的电话,回问身份,107,你 哪位 ？ 你 哪们 晓得 我 的 电话
我的电话从来都是保密的，你从哪里弄到的，你是谁？,回问身份,107,我 的 电话 从来 都 是 保密 的   你 从 哪里 弄 到 的   你 是 谁 ？
莫逗我老，兄弟，你哪个,回问身份,107,莫 逗我 老   兄弟   你 哪个
不知道你想表达什么,回问身份,107,不 知道 你 想 表达 什么
你工号好多,回问身份,107,你 工号 好多
鬼大爷晓得你不是债务公司的人啊,回问身份,107,鬼 大爷 晓得 你 不是 债务 公司 的 人 啊
我挺你口音不是成都的哇？哪里人啊,回问身份,107,我 挺 你 口音 不是 成都 的 哇 ？ 哪里 人 啊
兄弟，你是谁？,回问身份,107,兄弟   你 是 谁 ？
先告诉我你是谁,回问身份,107,先 告诉 我 你 是 谁
你是不是美女,回问身份,107,你 是不是 美女
哼，你别扰我,回问身份,107,哼   你 别扰 我
你哪家公司的,回问身份,107,你 哪家 公司 的
为啥给你说哦,回问身份,107,为啥 给 你 说 哦
你是骗子吧，我手机显示你是骚扰电话,回问身份,107,你 是 骗子 吧   我 手机 显示 你 是 骚扰电话
你是谁，我为什么要告诉你我是谁？,回问身份,107,你 是 谁   我 为什么 要 告诉 你 我 是 谁 ？
莫逗我老，大姐，你哪个,回问身份,107,莫 逗我 老   大姐   你 哪个
这个点该吃饭了,回问身份,107,这个 点该 吃饭 了
你不是骗子吧,回问身份,107,你 不是 骗子 吧
你怎么证明我欠你们钱？,回问身份,107,你 怎么 证明 我 欠 你们 钱 ？
你好久去的你们公司哦？你们那是骗子高利贷公司哦,回问身份,107,你 好久 去 的 你们 公司 哦 ？ 你们 那 是 骗子 高利贷 公司 哦
兄弟，你哪位？,回问身份,107,兄弟   你 哪位 ？
你先说，我在说,回问身份,107,你 先 说   我 在 说
你多大了,回问身份,107,你 多 大 了
你先告诉我你是谁,回问身份,107,你 先 告诉 我 你 是 谁
你号码显示诈骗啦？,回问身份,107,你 号码 显示 诈骗 啦 ？
你是做什么的,回问身份,107,你 是 做 什么 的
你长得乖所,回问身份,107,你 长得 乖 所
啥子才告诉你,回问身份,107,啥子 才 告诉 你
自我介绍一哈,回问身份,107,自我介绍 一哈
你个哪个，我为什么要告诉你我是哪个？,回问身份,107,你 个 哪个   我 为什么 要 告诉 你 我 是 哪个 ？
你又是哪个,回问身份,107,你 又 是 哪个
莫逗我老，朋友，你哪个,回问身份,107,莫 逗我 老   朋友   你 哪个
你这个是骚扰电话啊？,回问身份,107,你 这个 是 骚扰电话 啊 ？
为什么要还你钱？你是谁,回问身份,107,为什么 要 还 你 钱 ？ 你 是 谁
小妹，你好久去的你们公司哦，我劝你还是赶紧离职哦，别被骗了,回问身份,107,小妹   你 好久 去 的 你们 公司 哦   我 劝 你 还是 赶紧 离职 哦   别 被 骗 了
你不会是骗子吧？,回问身份,107,你 不会 是 骗子 吧 ？
你说你是谁？,回问身份,107,你 说 你 是 谁 ？
你怎么是用私人电话打的,回问身份,107,你 怎么 是 用 私人 电话 打 的
你工号？,回问身份,107,你 工号 ？
你是哪里的，我要告你骚扰,回问身份,107,你 是 哪里 的   我 要告 你 骚扰
你嚯哪个,回问身份,107,你 嚯 哪个
朋友，你是哪个？你为什么打我电话？,回问身份,107,朋友   你 是 哪个 ？ 你 为什么 打 我 电话 ？
莫逗我老，孃，你哪个,回问身份,107,莫 逗我 老   孃   你 哪个
已经有人联系过我了,回问身份,107,已经 有人 联系 过 我 了
我不认识你,回问身份,107,我 不 认识 你
我是欠钱，但是只欠公司的钱，不欠一个随便打电话来的陌生人的钱,回问身份,107,我 是 欠钱   但是 只 欠 公司 的 钱   不欠 一个 随便 打电话 来 的 陌生人 的 钱
美女，你年纪轻轻干啥不好啊，别给高利贷打工了！,回问身份,107,美女   你 年纪轻轻 干 啥 不好 啊   别 给 高利贷 打工 了 ！
我现在知道你是谁？,回问身份,107,我 现在 知道 你 是 谁 ？
我借了很多家，你是哪家的？,回问身份,107,我 借 了 很多 家   你 是 哪家 的 ？
你哪个公司的？,回问身份,107,你 哪个 公司 的 ？
刚才电话是不是也是你打的,回问身份,107,刚才 电话 是不是 也 是 你 打 的
你真的是想的出来哦,回问身份,107,你 真的 是 想 的 出来 哦
我的信息为啥要透露,回问身份,107,我 的 信息 为啥 要 透露
朋友，你是哪个？,回问身份,107,朋友   你 是 哪个 ？
莫逗我老，妹儿，你哪个,回问身份,109,莫 逗我 老   妹儿   你 哪个
我猜你是打错了,回问身份,107,我 猜 你 是 打错 了
我怕你是骗子哦,回问身份,107,我怕 你 是 骗子 哦
我人都不认识你，怎么会欠你钱,回问身份,107,我人 都 不 认识 你   怎么 会 欠 你 钱
你说你是XX公司就是啊，杂证明啊？,回问身份,107,你 说 你 是 XX 公司 就是 啊   杂 证明 啊 ？
你哪位？,回问身份,107,你 哪位 ？
你怎么知道的？,回问身份,107,你 怎么 知道 的 ？
你住北京？,回问身份,107,你 住 北京 ？
我认识你吗,回问身份,107,我 认识 你 吗
我怎么知道你不是骗子啦？,回问身份,107,我 怎么 知道 你 不是 骗子 啦 ？
